idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
477	47701	0	0	47702	47	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	37	2564.93	2564.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.65	531.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2213.28	0	2213.28	0	168.47	2095.64	377.21	46.34	177.93	0	180.53	199.2	0	0	0	0	0	0	0	0	2564.93	250.34	38.47	62.84	351.65	2564.93	250.34	166.72	49.5	62.84	2.56	531.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.2	199.2	0	171.53	171.53	0	0	46.34	2213.28	398.39	180.53	0	0	336.94	0	346.39	1738.56	539	2095.64	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2564.93	2564.93	0	0	0	0	2564.93	0	379.72	379.72	0	379.72	0	351.65	0	0	531.97	351.65	1833.56	2564.93	2564.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2564.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731.37	1833.56	2564.93	0	2213.28	2213.28	2564.93	2213.28	2213.28	0	1833.56	0	2213.28	0	1833.56	0	0	1833.56	1833.56	47701	0	0
477	47702	0	0	47701	45	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	37	2292.27	2292.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.27	475.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978	0	1978	0	168.47	2095.64	377.21	46.34	159.01	0	156.41	178.02	0	0	0	0	0	0	0	0	2292.27	223.73	34.38	56.16	314.27	2292.27	223.73	149	44.24	56.16	2.29	475.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.02	178.02	0	153.29	153.29	0	0	46.34	1978	356.04	156.41	0	0	0	0	327.48	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292.27	2292.27	0	0	0	0	2292.27	0	334.43	334.43	0	334.43	0	314.27	0	0	475.42	314.27	1643.57	2292.27	2292.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648.7	1643.57	2292.27	0	1978	1978	2292.27	1978	1978	0	1643.57	0	1978	0	1643.57	0	0	1643.57	1643.57	47701	0	1
478	47801	0	0	47802	33	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	40	1623.36	1623.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.56	295.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400.79	0	1400.79	0	-67.21	700.4	126.07	46.34	-134.43	100.82	-201.64	126.07	0	0	0	0	0	0	0	0	1623.36	158.44	24.35	39.77	222.56	1623.36	158.44	105.52	31.33	0	0	295.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.07	126.07	0	108.56	108.56	0	0	46.34	1400.79	252.14	97.25	0	185.34	-134.43	331.12	-201.64	385.89	539	473.7	1055.56	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1623.36	1623.36	494	494	0	0	1623.36	494	-75.57	-75.57	0	-75.57	0	222.56	0	0	295.29	222.56	1970.36	1623.36	1623.36	0	494	0	0	0	0	0	0	0	0	0	494	0	0	0	1623.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	146.99	1970.36	1623.36	0	1400.79	1400.79	1623.36	1400.79	1400.79	0	1476.36	0	1894.79	494	1970.36	0	0	1970.36	1970.36	47801	0	0
478	47802	0	0	47801	23	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67.21	700.4	126.07	46.34	0	33.61	-67.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67.21	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67.21	-67.21	0	-67.21	0	0	0	0	0	0	67.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67.21	67.21	0	0	0	0	0	0	0	0	67.21	0	0	0	67.21	0	0	67.21	67.21	47801	0	1
478	47803	47802	47801	0	4	0	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47801	1	0
478	47804	47802	47801	0	2	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47801	1	0
479	47901	0	0	47902	41	1	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	15	0	0	0	40	0	0	0	5267.52	5267.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5267.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	98.38	40.32	9.73	12.35	0	160.78	0	0	0	0	0	0	0	0	0	5106.75	0	5106.75	0	250.51	2553.37	459.61	46.34	501.03	0	737.43	270.4	0	0	0	0	0	5267.52	0	5267.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.4	0	270.4	232.85	0	232.85	0	0	0	0	0	737.43	92.67	501.03	393.62	751.54	1366.3	539	1702.25	1055.56	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5267.52	5267.52	0	0	0	0	5267.52	0	1007.84	1007.84	0	1007.84	0	0	160.78	0	0	160.78	4098.91	5267.52	5267.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5267.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168.61	4098.91	5267.52	0	0	5106.75	5267.52	5106.75	0	5106.75	4098.91	0	5106.75	0	4098.91	0	0	4098.91	4098.91	47901	0	0
479	47902	0	0	47901	38	0	0	10	2	0	0	0	0	0	9	2	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.51	2553.37	459.61	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.51	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47901	0	1
479	47903	47902	47901	0	12	1	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47901	1	0
480	48001	0	0	0	68	1	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1821.26	0	0	0	0	1821.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1821.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1821.26	0	1821.26	327.83	140.34	0	0	0	140.34	0	140.34	163.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.91	163.91	0	141.15	141.15	0	46.34	46.34	1821.26	327.83	140.34	0	0	140.34	0	280.69	1517	539	1821.26	1477.79	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1821.26	1821.26	1821.26	304.26	304.26	0	304.26	0	0	0	0	0	0	1517	1821.26	1821.26	0	0	0	1821.26	0	0	0	0	0	0	0	0	1821.26	0	0	0	0	0	0	0	0	0	0	0	1821.26	0	0	0	0	0	0	0	0	0	304.26	1517	0	0	1821.26	1821.26	1821.26	1821.26	1821.26	0	1517	1821.26	1821.26	0	1517	1821.26	0	1517	1517	48001	0	0
481	48101	0	0	0	52	0	0	10	2	0	0	0	0	0	5	9	0	0	0	0	0	15	0	0	0	-1	143.74	143.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.71	26.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.03	0	124.03	0	-29.32	124.03	22.33	22.33	-29.32	29.32	-58.64	11.16	0	0	0	0	0	0	0	0	143.74	14.03	2.16	3.52	19.71	143.74	14.03	9.34	2.77	0	0	26.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.16	11.16	0	9.61	9.61	0	0	22.33	124.03	22.33	0	0	92.67	-29.32	29.32	-58.64	85.75	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.74	143.74	285	285	0	0	143.74	285	-47.47	-47.47	0	-47.47	0	19.71	0	0	26.15	19.71	456.5	143.74	143.74	0	285	0	0	0	0	0	0	0	0	0	285	0	0	0	143.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	-27.77	456.5	143.74	0	124.03	124.03	143.74	124.03	124.03	0	171.5	0	409.03	285	456.5	0	0	456.5	456.5	48101	0	0
481	48102	48101	0	0	24	0	0	10	1	0	0	0	0	0	3	9	0	0	0	0	0	15	0	0	0	40	1354.05	1354.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.64	246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168.41	0	1168.41	210.31	73.43	0	0	0	73.43	0	73.43	105.16	0	0	0	0	0	0	0	0	1354.05	132.16	20.31	33.17	185.64	1354.05	132.16	88.01	26.13	0	0	246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.16	105.16	0	90.55	90.55	0	46.34	46.34	1168.41	210.31	73.43	0	0	73.43	0	146.85	989.83	539	525.81	1055.56	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1354.05	1354.05	0	0	0	0	1354.05	0	178.58	178.58	0	178.58	0	185.64	0	0	246.3	185.64	989.83	1354.05	1354.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1354.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364.22	989.83	1354.05	0	1168.41	1168.41	1354.05	1168.41	1168.41	0	989.83	0	1168.41	0	989.83	0	0	989.83	989.83	48102	0	0
481	48103	48101	0	0	19	1	6	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48101	1	0
482	48201	0	0	48202	36	1	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	35	2081.36	2081.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285.35	431.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796	0	1796	0	40.19	1296.2	233.32	46.34	55.69	0	95.88	161.64	0	0	0	0	0	0	0	0	2081.36	203.14	31.22	50.99	285.35	2081.36	203.14	135.29	40.17	50.99	2.08	431.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.64	161.64	0	139.19	139.19	0	0	46.34	1796	323.28	137.76	0	92.67	80.38	612.8	95.88	732.77	539	864.13	1055.56	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2081.36	2081.36	0	0	0	0	2081.36	0	257.52	257.52	0	257.52	0	285.35	0	0	431.67	285.35	1538.48	2081.36	2081.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2081.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.87	1538.48	2081.36	0	1796	1796	2081.36	1796	1796	0	1538.48	0	1796	0	1538.48	0	0	1538.48	1538.48	48201	0	0
482	48202	0	0	48201	31	0	0	10	2	0	0	0	0	0	3	1	0	0	0	0	0	15	0	0	0	40	922.93	922.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.53	167.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796.4	0	796.4	0	40.19	1296.2	233.32	46.34	24.69	0	64.88	71.68	0	0	0	0	0	0	0	0	922.93	90.08	13.84	22.61	126.53	922.93	90.08	59.99	17.81	0	0	167.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.68	71.68	0	61.72	61.72	0	0	46.34	796.4	143.35	35.3	0	0	0	0	64.88	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922.93	922.93	0	0	0	0	922.93	0	136.56	136.56	0	136.56	0	126.53	0	0	167.88	126.53	659.84	922.93	922.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.09	659.84	922.93	0	796.4	796.4	922.93	796.4	796.4	0	659.84	0	796.4	0	659.84	0	0	659.84	659.84	48201	0	1
