idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	lhwsr_s	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yemmc_s	yemmwmy_s	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	ysv	yot	ypr	yemmy	yivag00_s	yivag01_s	ysemy	yseev	pdiuc_s	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc	poa	bwkmcee_s	bwkmcst_s	bwkmceemy_s	bwkmcstmy_s	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	boa14_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bed	bhoen_s	bhoef_s	bho	bho_s	bchot	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bsvca_s	bchcc_s	bchscc_s	bed00_s	boa	tscctse_s	tscctee_s	tsccter_s	tintace_s	tscse_s	tscee00_s	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscee01_s	tscee02_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintaeear_s	tintach_s	tinta_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_revloss	i_mc_rand_1	i_mc_rand_2	i_mc_rand_3	i_mc_rand_4	i_lma1	i_lma2	i_lmamy	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tscee00pj	i_tscee00tj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintahl_02	i_tintapj	i_tintatj	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	il_bsvca_inctest	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
378	37801	0	0	37802	39	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	0	0	15	0	0	0	37	0	0	3121.99	3121.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428.02	0	0	559.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2693.97	0	2693.97	0	30.46	3526.05	423.13	300	94.07	0	23.28	242.46	0	0	0	0	0	0	0	0	0	0	0.88	0.17	0.46	0	0	0	0	3121.99	304.71	46.83	76.49	428.02	3121.99	304.71	202.93	52.14	0	0	559.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.46	242.46	0	0	0	0	0	0	0	0	300	2693.97	323.28	23.28	0	0	0	0	124.53	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3121.99	3121.99	0	0	0	0	3121.99	0	265.73	265.73	0	265.73	0	428.02	0	0	559.77	428.02	2428.23	3121.99	3121.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3121.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.76	2428.23	3121.99	0	2693.97	2693.97	3121.99	2693.97	2693.97	0	2428.23	0	2693.97	0	2428.23	0	0	0	2428.23	2428.23	0	37802	0	1
378	37802	0	0	37801	37	1	0	10	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	15	0	0	0	42	0	0	5050.57	5050.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692.43	0	0	1034.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4358.14	0	4358.14	0	30.46	3526.05	423.13	300	152.18	0	222.98	392.23	0	0	0	0	0	0	0	0	0	0	0.87	0.31	0.76	0	0	0	0	5050.57	492.94	75.76	123.74	692.43	5050.57	492.94	328.29	84.34	123.74	5.05	1034.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392.23	392.23	0	0	0	0	0	0	0	0	300	4358.14	522.98	222.98	0	185.34	60.91	1755.15	182.64	1542.79	674	0	12	0	1763.03	2146.64	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.33	0.96	0	0	0	0	0.04	3475.16	-3247.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5050.57	5050.57	1625	0	1625	0	5050.57	1625	615.21	615.21	0	615.21	0	692.43	0	0	1034.36	692.43	5367.93	5050.57	5050.57	0	1600	25	0	0	0	0	0	0	0	0	1625	0	0	0	5050.57	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	1600	0	0	1307.64	5367.93	5050.57	0	4358.14	4358.14	5050.57	4358.14	4358.14	0	3742.93	0	4358.14	1625	5367.93	0	0	0	3742.93	3742.93	0	37802	0	0
378	37803	37801	37802	0	6	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.35	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37802	1	0
378	37804	37801	37802	0	3	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0.18	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37802	1	0
379	37901	0	0	0	77	0	0	10	5	0	0	0	0	0	4	1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275.42	0	330.07	0	1275.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572.24	0	1572.24	188.67	0	0	0	0	0	0	0	141.5	0	0	0	0	0	0	0	0	0	0	0.53	0.58	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.5	141.5	0	0	0	0	0	0	0	188.67	188.67	1572.24	188.67	0	0	0	0	0	0	1133.91	674	0	12	0	1275.42	2862.19	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459.91	-459.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.9	0	626.9	1275.42	1275.42	1902.31	141.5	141.5	0	141.5	0	0	0	0	0	0	1760.81	1572.24	1572.24	0	0	0	1902.31	0	0	0	0	0	0	0	0	1902.31	0	0	0	0	0	0	0	0	0	0	0	1902.31	0	0	0	0	0	0	0	0	0	141.5	1760.81	0	0	1572.24	1275.42	1572.24	1572.24	1572.24	0	1133.91	1605.49	1275.42	626.9	1760.81	1275.42	0	0	1463.98	1463.98	1275.42	37901	0	0
380	38001	0	0	38002	71	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834.3	0	0	0	1834.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2131.13	0	2131.13	0	0	1919.8	230.38	230.38	0	0	0	191.8	0	0	0	0	0	0	0	0	0	0	0.6	0.23	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.8	191.8	0	0	0	0	0	0	0	0	255.74	2131.13	255.74	0	0	0	0	0	0	1450.19	674	0	12	0	1622.97	2146.64	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1552.38	-1552.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.83	0	296.83	1834.3	1834.3	2131.13	191.8	191.8	0	191.8	0	0	0	0	0	0	1939.33	2131.13	2131.13	0	0	0	2131.13	0	0	0	0	0	0	0	0	2131.13	0	0	0	0	0	0	0	0	0	0	0	2131.13	0	0	0	0	0	0	0	0	0	191.8	1939.33	0	0	2131.13	1834.3	2131.13	2131.13	2131.13	0	1642.5	1834.3	1834.3	296.83	1939.33	1834.3	0	0	1642.5	1642.5	1834.3	38001	0	0
380	38002	0	0	38001	66	0	4	10	2	0	0	0	0	0	4	5	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411.64	0	0	0	1411.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708.47	0	1708.47	0	0	1919.8	230.38	230.38	0	0	0	153.76	0	0	0	0	0	0	0	0	0	0	0.3	0.73	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.76	153.76	0	0	0	0	0	0	0	0	205.02	1708.47	205.02	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.83	0	296.83	1411.64	1411.64	1708.47	153.76	153.76	0	153.76	0	0	0	0	0	0	1554.7	1708.47	1708.47	0	0	0	1708.47	0	0	0	0	0	0	0	0	1708.47	0	0	0	0	0	0	0	0	0	0	0	1708.47	0	0	0	0	0	0	0	0	0	153.76	1554.7	0	0	1708.47	1411.64	1708.47	1708.47	1708.47	0	1257.88	1411.64	1411.64	296.83	1554.7	1411.64	0	0	1257.88	1257.88	1411.64	38001	0	1
381	38101	0	0	38102	67	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1773.5	0	0	0	1773.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1773.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2070.33	0	2070.33	0	0	2022.56	242.71	242.71	0	0	0	186.33	0	0	0	0	0	0	0	0	0	0	0.3	0.16	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.33	186.33	0	0	0	0	0	0	0	0	248.44	2070.33	248.44	0	0	0	0	0	0	1543.7	674	0	12	0	1725.73	2146.64	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739.41	-1739.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.83	0	296.83	1773.5	1773.5	2070.33	186.33	186.33	0	186.33	0	0	0	0	0	0	1884	2070.33	2070.33	0	0	0	2070.33	0	0	0	0	0	0	0	0	2070.33	0	0	0	0	0	0	0	0	0	0	0	2070.33	0	0	0	0	0	0	0	0	0	186.33	1884	0	0	2070.33	1773.5	2070.33	2070.33	2070.33	0	1587.17	1773.5	1773.5	296.83	1884	1773.5	0	0	1587.17	1587.17	1773.5	38101	0	0
381	38102	0	0	38101	65	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677.97	0	0	0	1677.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1974.79	0	1974.79	0	0	2022.56	242.71	242.71	0	0	0	177.73	0	0	0	0	0	0	0	0	0	0	0.82	0.23	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.73	177.73	0	0	0	0	0	0	0	0	236.98	1974.79	236.98	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.83	0	296.83	1677.97	1677.97	1974.79	177.73	177.73	0	177.73	0	0	0	0	0	0	1797.06	1974.79	1974.79	0	0	0	1974.79	0	0	0	0	0	0	0	0	1974.79	0	0	0	0	0	0	0	0	0	0	0	1974.79	0	0	0	0	0	0	0	0	0	177.73	1797.06	0	0	1974.79	1677.97	1974.79	1974.79	1974.79	0	1500.24	1677.97	1677.97	296.83	1797.06	1677.97	0	0	1500.24	1500.24	1677.97	38101	0	1
382	38201	0	0	38202	34	1	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	0	0	15	0	0	0	37	0	0	3237.69	3237.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443.89	0	0	580.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2793.8	0	2793.8	0	-92.67	1396.9	167.63	167.63	0	92.67	-92.67	251.44	0	0	0	0	0	0	0	0	0	0	0.42	0.87	0.31	0	0	0	0	3237.69	316	48.57	79.32	443.89	3237.69	316	210.45	54.07	0	0	580.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.44	251.44	0	0	0	0	0	0	0	0	300	2793.8	335.26	35.26	0	185.34	-185.34	1479.76	-92.67	561.93	674	0	12	0	673.91	2146.64	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.33	0.96	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	219	0	0	0	0	8.33	0	0	3237.69	3237.69	1852.33	227.33	1625	0	3237.69	1852.33	158.77	158.77	0	158.77	0	443.89	0	0	580.52	443.89	4487.36	3237.69	3237.69	0	1819	33.33	0	0	0	0	0	0	0	0	1852.33	0	0	0	3237.69	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33	0	1819	0	0	602.66	4487.36	3237.69	0	2793.8	2793.8	3237.69	2793.8	2793.8	0	2635.03	0	2793.8	1852.33	4487.36	0	0	0	2854.03	2854.03	0	38201	0	0
382	38202	0	0	38201	31	0	0	10	2	0	0	0	0	0	2	5	0	0	0	0	0	0	0	15	0	0	0	45	0	0	0	0	0	304.47	304.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272.6	248.41	101.81	21.25	31.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92.67	1396.9	167.63	167.63	0	92.67	-92.67	381.78	0	0	0	0	0	0	0	0	0	0	0.81	0.9	0.99	0	304.47	0	304.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381.78	0	381.78	0	0	0	381.78	0	0	0	11.78	98.18	11.78	0	0	0	0	0	-92.67	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.47	304.47	0	0	0	0	304.47	0	289.11	289.11	0	289.11	0	0	402.65	0	0	402.65	-387.29	304.47	304.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691.76	-387.29	304.47	0	0	-98.18	304.47	-98.18	0	-98.18	-387.29	0	-98.18	0	-387.29	0	0	0	-387.29	-387.29	0	38201	0	1
382	38203	38202	38201	0	7	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0.37	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38201	1	0
