idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchuc_s	bcrdi_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
363	36303	36301	36302	0	29	1	0	10	1	0	0	0	0	0	5	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36303	0	0
364	36401	0	0	36402	40	1	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	18	2796.69	2796.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.43	516.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2413.26	0	2413.26	0	30.09	1649.7	296.95	46.34	179.58	201.02	217.19	0	0	0	0	0	0	0	0	2796.69	272.96	41.95	68.52	383.43	2796.69	272.96	125.85	46.7	68.52	2.8	516.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.19	217.19	0	187.03	187.03	0	0	46.34	2413.26	434.39	201.02	0	185.34	60.18	0	209.67	689.23	504	824.85	882.86	0.15	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2796.69	2796.69	0	0	0	0	2796.69	0	418.22	418.22	0	418.22	0	383.43	0	0	516.83	383.43	1995.04	2796.69	2796.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2796.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801.64	1995.04	2796.69	0	2413.26	2413.26	2796.69	2413.26	2413.26	0	1995.04	0	2413.26	0	1995.04	0	0	1995.04	1995.04	36401	0	0
364	36402	0	0	36401	29	0	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	18	1026.93	1026.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.79	163.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886.14	0	886.14	0	30.09	1649.7	296.95	46.34	65.94	44.49	79.75	0	0	0	0	0	0	0	0	1026.93	100.23	15.4	25.16	140.79	1026.93	100.23	46.21	17.15	0	0	163.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.75	79.75	0	68.68	68.68	0	0	46.34	886.14	159.5	44.49	0	0	0	0	96.03	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026.93	1026.93	0	0	0	0	1026.93	0	124.25	124.25	0	124.25	0	140.79	0	0	163.59	140.79	761.89	1026.93	1026.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.04	761.89	1026.93	0	886.14	886.14	1026.93	886.14	886.14	0	761.89	0	886.14	0	761.89	0	0	761.89	761.89	36401	0	1
364	36403	36402	36401	0	6	0	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36401	1	0
364	36404	36402	36401	0	2	0	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36401	1	0
365	36501	0	0	36502	46	1	0	10	2	0	0	0	0	0	2	7	0	0	0	0	0	15	0	0	0	65	0	0	0	3360.57	3360.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3360.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.1	77.12	23.71	6.6	9.68	0	117.11	0	0	0	0	0	0	0	0	3243.46	0	3243.46	0	136.29	2439.66	439.14	46.34	304.39	415.34	233.32	0	0	0	0	0	3360.57	0	3360.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.32	0	233.32	200.92	0	200.92	0	0	0	0	0	415.34	185.34	272.57	0	440.68	990.52	504	1219.83	882.86	0.15	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3360.57	3360.57	0	0	0	0	3360.57	0	648.66	648.66	0	648.66	0	0	117.11	0	0	117.11	2594.8	3360.57	3360.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3360.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765.77	2594.8	3360.57	0	0	3243.46	3360.57	3243.46	0	3243.46	2594.8	0	3243.46	0	2594.8	0	0	2594.8	2594.8	36501	0	0
365	36502	0	0	36501	45	0	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	38	1895.77	1895.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.91	350.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635.86	0	1635.86	0	136.29	2439.66	439.14	46.34	153.52	121.34	147.23	0	0	0	0	0	0	0	0	1895.77	185.03	28.44	46.45	259.91	1895.77	185.03	85.31	31.66	46.45	1.9	350.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.23	147.23	0	126.78	126.78	0	0	46.34	1635.86	294.45	121.34	0	0	0	0	289.81	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895.77	1895.77	0	0	0	0	1895.77	0	268.57	268.57	0	268.57	0	259.91	0	0	350.34	259.91	1367.29	1895.77	1895.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.48	1367.29	1895.77	0	1635.86	1635.86	1895.77	1635.86	1635.86	0	1367.29	0	1635.86	0	1367.29	0	0	1367.29	1367.29	36501	0	1
365	36503	36502	36501	0	19	0	6	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36501	1	0
365	36504	36502	36501	0	17	1	6	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36501	1	0
366	36601	0	0	36602	55	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	1989.46	1989.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.76	367.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1716.71	0	1716.71	0	91.5	1344.72	242.05	46.34	116.81	129.63	154.5	0	0	0	0	0	0	0	0	1989.46	194.17	29.84	48.74	272.76	1989.46	194.17	89.53	33.22	48.74	1.99	367.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.5	154.5	0	133.04	133.04	0	0	46.34	1716.71	309.01	129.63	0	0	183	0	208.31	1132.19	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.46	1989.46	0	0	0	0	1989.46	0	284.13	284.13	0	284.13	0	272.76	0	0	367.65	272.76	1432.58	1989.46	1989.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556.89	1432.58	1989.46	0	1716.71	1716.71	1989.46	1716.71	1716.71	0	1432.58	0	1716.71	0	1432.58	0	0	1432.58	1432.58	36601	0	0
366	36602	0	0	36601	55	0	0	10	2	0	0	0	0	0	4	7	0	0	0	0	0	15	0	0	0	-1	1127.28	1127.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.55	179.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972.73	0	972.73	0	91.5	1344.72	242.05	46.34	66.19	53.37	87.55	0	0	0	0	0	0	0	0	1127.28	110.02	16.91	27.62	154.55	1127.28	110.02	50.73	18.83	0	0	179.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.55	87.55	0	75.39	75.39	0	0	46.34	972.73	175.09	53.37	0	0	0	0	157.69	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127.28	1127.28	0	0	0	0	1127.28	0	140.91	140.91	0	140.91	0	154.55	0	0	179.58	154.55	831.81	1127.28	1127.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.46	831.81	1127.28	0	972.73	972.73	1127.28	972.73	972.73	0	831.81	0	972.73	0	831.81	0	0	831.81	831.81	36601	0	1
366	36603	36602	36601	0	28	0	0	10	1	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	25	2109.99	2109.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.28	389.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1820.71	0	1820.71	327.73	140.29	0	0	0	0	140.29	163.86	0	0	0	0	0	0	0	0	2109.99	205.94	31.65	51.69	289.28	2109.99	205.94	94.95	35.24	51.69	2.11	389.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.86	163.86	0	141.11	141.11	0	46.34	46.34	1820.71	327.73	140.29	0	0	140.29	0	140.29	1516.56	504	1272.47	882.86	0.12	0	65	0.31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2109.99	2109.99	0	0	0	0	2109.99	0	304.15	304.15	0	304.15	0	289.28	0	0	389.93	289.28	1516.56	2109.99	2109.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2109.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593.43	1516.56	2109.99	0	1820.71	1820.71	2109.99	1820.71	1820.71	0	1516.56	0	1820.71	0	1516.56	0	0	1516.56	1516.56	36603	0	0
366	36604	0	0	0	70	0	0	10	1	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852.2	0	0	0	0	1852.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852.2	0	1852.2	333.4	143.52	0	0	0	0	143.52	166.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.7	166.7	0	143.55	143.55	0	46.34	46.34	1852.2	333.4	143.52	0	0	143.52	0	143.52	1541.98	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852.2	1852.2	1852.2	310.21	310.21	0	310.21	0	0	0	0	0	0	1541.98	1852.2	1852.2	0	0	0	1852.2	0	0	0	0	0	0	0	0	1852.2	0	0	0	0	0	0	0	0	0	0	0	1852.2	0	0	0	0	0	0	0	0	0	310.21	1541.98	0	0	1852.2	1852.2	1852.2	1852.2	1852.2	0	1541.98	1852.2	1852.2	0	1541.98	1852.2	0	1541.98	1541.98	36604	0	0
366	36605	36602	36601	0	23	1	0	10	1	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36605	0	0
367	36701	0	0	36702	57	1	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	40	1595.56	1595.56	0	1843.22	1843.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.75	294.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3220.03	0	3220.03	0	89.66	1610.02	289.8	46.34	179.32	244.08	357.23	0	0	0	0	0	1843.22	0	1843.22	1595.56	155.73	23.93	39.09	218.75	1595.56	155.73	71.8	26.65	39.09	1.6	294.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.23	123.91	233.32	307.62	106.7	200.92	0	46.34	1376.81	247.83	94.79	149.3	0	179.32	0	268.98	1309.36	504	1073.34	882.86	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3438.78	3438.78	0	0	0	0	3438.78	0	601.32	601.32	0	601.32	0	218.75	0	0	294.86	218.75	2618.71	3438.78	3438.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595.56	1843.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820.07	2618.71	3438.78	0	1376.81	3220.03	3438.78	3220.03	1376.81	1843.22	2618.71	0	3220.03	0	2618.71	0	0	2618.71	2618.71	36701	0	0
367	36702	0	0	36701	53	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.66	1610.02	289.8	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.66	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36701	0	1
