idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchuc_s	bcrdi_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
398	39801	0	0	39802	72	1	0	10	2	0	0	0	0	0	4	8	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495.93	0	0	0	0	1495.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495.93	0	1495.93	0	134.21	1761.37	317.05	46.34	113.98	107	134.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.63	134.63	0	115.93	115.93	0	0	46.34	1495.93	269.27	107	0	0	268.41	0	248.19	1468.64	504	1761.37	910.23	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495.93	1495.93	1495.93	241.63	241.63	0	241.63	0	0	0	0	0	0	1254.3	1495.93	1495.93	0	0	0	1495.93	0	0	0	0	0	0	0	0	1495.93	0	0	0	0	0	0	0	0	0	0	0	1495.93	0	0	0	0	0	0	0	0	0	241.63	1254.3	0	0	1495.93	1495.93	1495.93	1495.93	1495.93	0	1254.3	1495.93	1495.93	0	1254.3	1495.93	0	1254.3	1254.3	39801	0	0
398	39802	0	0	39801	66	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026.81	0	0	0	0	2026.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026.81	0	2026.81	0	134.21	1761.37	317.05	46.34	154.43	161.41	182.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.41	182.41	0	157.08	157.08	0	0	46.34	2026.81	364.83	161.41	0	0	0	0	288.64	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026.81	2026.81	2026.81	343.83	343.83	0	343.83	0	0	0	0	0	0	1682.98	2026.81	2026.81	0	0	0	2026.81	0	0	0	0	0	0	0	0	2026.81	0	0	0	0	0	0	0	0	0	0	0	2026.81	0	0	0	0	0	0	0	0	0	343.83	1682.98	0	0	2026.81	2026.81	2026.81	2026.81	2026.81	0	1682.98	2026.81	2026.81	0	1682.98	2026.81	0	1682.98	1682.98	39801	0	1
399	39901	0	0	39902	44	1	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	3854.66	3854.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.47	712.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3326.19	0	3326.19	0	274.64	3131.47	563.66	46.34	291.72	294.6	299.36	0	0	0	0	0	0	0	0	3854.66	376.22	57.82	94.44	528.47	3854.66	376.22	173.46	64.37	94.44	3.85	712.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.36	299.36	0	257.78	257.78	0	0	46.34	3326.19	598.71	294.6	0	0	549.28	0	566.36	2574.99	504	3131.47	910.23	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854.66	3854.66	0	0	0	0	3854.66	0	593.96	593.96	0	593.96	0	528.47	0	0	712.34	528.47	2732.23	3854.66	3854.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122.43	2732.23	3854.66	0	3326.19	3326.19	3854.66	3326.19	3326.19	0	2732.23	0	3326.19	0	2732.23	0	0	2732.23	2732.23	39901	0	0
399	39902	0	0	39901	44	0	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	3403.34	3403.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466.6	628.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2936.74	0	2936.74	0	274.64	3131.47	563.66	46.34	257.56	254.68	264.31	0	0	0	0	0	0	0	0	3403.34	332.17	51.05	83.38	466.6	3403.34	332.17	153.15	56.84	83.38	3.4	628.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.31	264.31	0	227.6	227.6	0	0	46.34	2936.74	528.61	254.68	0	0	0	0	532.2	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3403.34	3403.34	0	0	0	0	3403.34	0	518.99	518.99	0	518.99	0	466.6	0	0	628.94	466.6	2417.76	3403.34	3403.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3403.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.59	2417.76	3403.34	0	2936.74	2936.74	3403.34	2936.74	2936.74	0	2417.76	0	2936.74	0	2417.76	0	0	2417.76	2417.76	39901	0	1
400	40001	0	0	0	34	0	0	10	4	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	40	2528.65	2528.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.68	467.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2181.97	0	2181.97	0	38.31	1090.98	196.38	46.34	130.98	169.29	196.38	0	0	0	0	0	0	0	0	2528.65	246.8	37.93	61.95	346.68	2528.65	246.8	113.79	42.23	61.95	2.53	467.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.38	196.38	0	169.1	169.1	0	0	46.34	2181.97	392.75	177.32	0	92.67	38.31	0	169.29	908.15	504	1090.98	910.23	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2528.65	2528.65	0	0	0	0	2528.65	0	365.67	365.67	0	365.67	0	346.68	0	0	467.29	346.68	1816.3	2528.65	2528.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2528.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712.35	1816.3	2528.65	0	2181.97	2181.97	2528.65	2181.97	2181.97	0	1816.3	0	2181.97	0	1816.3	0	0	1816.3	1816.3	40001	0	0
400	40002	40001	0	0	15	1	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40001	1	0
401	40101	0	0	0	71	1	0	10	5	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	37	1495.14	1495.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2105.06	0	0	0	0	2105.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2105.06	0	0	0	0	0	0	0	0	204.98	238.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3395.22	0	3395.22	611.14	301.68	0	0	0	0	301.68	305.57	0	0	0	0	0	0	0	0	1495.14	145.93	22.43	36.63	204.98	1495.14	145.93	67.28	24.97	0	0	238.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.57	305.57	0	263.13	263.13	0	46.34	46.34	3395.22	611.14	301.68	0	0	301.68	0	301.68	2787.98	504	3395.22	1274.32	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495.14	1495.14	0	0	0	2105.06	3600.21	2105.06	607.25	607.25	0	607.25	0	204.98	0	0	238.18	204.98	2787.98	3600.21	3600.21	0	0	0	2105.06	0	0	0	0	0	0	0	0	2105.06	0	0	1495.14	0	0	0	0	0	0	0	0	2105.06	0	0	0	0	0	0	0	0	0	812.23	2787.98	1495.14	0	3395.22	3395.22	3600.21	3395.22	3395.22	0	2787.98	2105.06	3395.22	0	2787.98	2105.06	0	2787.98	2787.98	40101	0	0
402	40201	0	0	40202	50	1	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	15	0	0	0	80	0	0	0	1819.76	1819.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415.8	81.16	24.95	6.94	10.19	0	123.24	0	0	0	0	0	0	0	0	1696.51	0	1696.51	0	30.83	2037.95	366.83	46.34	102.81	133.64	243.39	0	0	0	0	0	1819.76	0	1819.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.39	0	243.39	209.58	0	209.58	0	0	0	0	0	112.75	0	0	0	133.64	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819.76	1819.76	0	0	0	0	1819.76	0	377.03	377.03	0	377.03	0	0	123.24	0	0	123.24	1319.48	1819.76	1819.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.28	1319.48	1819.76	0	0	1696.51	1819.76	1696.51	0	1696.51	1319.48	0	1696.51	0	1319.48	0	0	1319.48	1319.48	40202	0	1
402	40202	40206	40205	40201	41	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	38	2757.43	2757.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378.04	509.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379.39	0	2379.39	0	30.83	2037.95	366.83	46.34	144.19	175.03	214.14	0	0	0	0	0	0	0	0	2757.43	269.13	41.36	67.56	378.04	2757.43	269.13	124.08	46.05	67.56	2.76	509.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.14	214.14	0	184.4	184.4	0	0	46.34	2379.39	428.29	197.55	0	185.34	61.67	0	175.03	827.42	504	1303.84	910.23	0.12	0	70	0.29	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2757.43	2757.43	0	0	0	0	2757.43	0	389.17	389.17	0	389.17	0	378.04	0	0	509.57	378.04	1990.21	2757.43	2757.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2757.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767.22	1990.21	2757.43	0	2379.39	2379.39	2757.43	2379.39	2379.39	0	1990.21	0	2379.39	0	1990.21	0	0	1990.21	1990.21	40202	0	0
402	40203	40202	40201	0	15	0	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40202	1	0
402	40204	40202	40201	0	13	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40202	1	0
402	40205	0	0	40206	82	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	1760.05	0	0	0	0	1760.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760.05	0	1760.05	0	145.71	1873.57	337.24	46.34	136.88	134.07	158.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.4	158.4	0	136.4	136.4	0	0	46.34	1760.05	316.81	134.07	0	0	291.41	0	282.58	1559.24	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	0	186.71	1760.05	1760.05	1946.76	292.48	292.48	0	292.48	0	0	0	0	0	0	1654.29	1760.05	1760.05	0	0	0	1946.76	0	0	0	0	0	0	0	0	1946.76	0	0	0	0	0	0	0	0	0	0	0	1946.76	0	0	0	0	0	0	0	0	0	292.48	1654.29	0	0	1760.05	1760.05	1760.05	1760.05	1760.05	0	1467.58	1946.76	1760.05	186.71	1654.29	1760.05	0	1654.29	1654.29	40205	0	0
402	40206	0	0	40205	71	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987.09	0	0	0	0	1987.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987.09	0	1987.09	0	145.71	1873.57	337.24	46.34	154.53	157.34	178.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.84	178.84	0	154	154	0	0	46.34	1987.09	357.68	157.34	0	0	0	0	300.24	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987.09	1987.09	1987.09	336.18	336.18	0	336.18	0	0	0	0	0	0	1650.91	1987.09	1987.09	0	0	0	1987.09	0	0	0	0	0	0	0	0	1987.09	0	0	0	0	0	0	0	0	0	0	0	1987.09	0	0	0	0	0	0	0	0	0	336.18	1650.91	0	0	1987.09	1987.09	1987.09	1987.09	1987.09	0	1650.91	1987.09	1987.09	0	1650.91	1987.09	0	1650.91	1650.91	40205	0	1
403	40301	0	0	0	55	0	0	10	5	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	351	16.46	367.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	910.23	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.46	367.46	0	0	0	367.46	0	0	0	0	0	0	0	0	0	0	367.46	0	0	0	0	0	0	0	0	0	0	0	367.46	0	0	0	367.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.46	0	0	0	0	367.46	0	0	0	0	0	0	0	0	0	0	0	367.46	367.46	0	0	0	0	40301	0	0
403	40302	40301	0	0	28	0	6	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40302	0	0
