idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	lhwsr_s	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yemmc_s	yemmwmy_s	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	ysv	yot	ypr	yemmy	yivag00_s	yivag01_s	ysemy	yseev	pdiuc_s	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc	poa	bwkmcee_s	bwkmcst_s	bwkmceemy_s	bwkmcstmy_s	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	boa14_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bed	bhoen_s	bhoef_s	bho	bho_s	bchot	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bsvca_s	bchcc_s	bchscc_s	bed00_s	boa	tscctse_s	tscctee_s	tsccter_s	tintace_s	tscse_s	tscee00_s	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscee01_s	tscee02_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintaeear_s	tintach_s	tinta_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_revloss	i_mc_rand_1	i_mc_rand_2	i_mc_rand_3	i_mc_rand_4	i_lma1	i_lma2	i_lmamy	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tscee00pj	i_tscee00tj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintahl_02	i_tintapj	i_tintatj	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	il_bsvca_inctest	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
367	36701	0	0	36702	57	1	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	0	0	15	0	0	0	40	0	0	1595.56	1595.56	0	1843.22	1843.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.27	0	0	0	0	0	0	0	0	0	218.75	0	0	286.08	0	0	0	1047	204.37	83.76	17.48	25.65	0	0	0	0	0	0	0	0	0	0	0	0	2888.76	0	2888.76	0	0	1444.38	173.33	173.33	0	0	0	438.01	0	0	0	0	0	0	0	0	0	0	0.23	0.15	0.08	0	1843.22	0	1843.22	1595.56	155.73	23.93	39.09	218.75	1595.56	155.73	103.71	26.65	0	0	286.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.01	123.91	314.1	0	0	0	314.1	0	0	0	165.22	1376.81	165.22	0	227.59	0	0	0	0	1225.37	674	0	12	0	962.92	1903.85	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102.75	-1102.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3438.78	3438.78	0	0	0	0	3438.78	0	438.01	438.01	0	438.01	0	218.75	331.27	0	286.08	550.02	2450.75	3438.78	3438.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595.56	1843.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	988.04	2450.75	3438.78	0	1376.81	2888.76	3438.78	2888.76	1376.81	1511.95	2450.75	0	2888.76	0	2450.75	0	0	0	2450.75	2450.75	0	36701	0	0
367	36702	0	0	36701	53	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444.38	173.33	173.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0.96	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36701	0	1
367	36703	36702	36701	0	21	0	0	10	1	0	0	0	0	0	5	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.99	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36703	0	0
368	36801	0	0	36802	46	1	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	15	0	0	0	30	0	0	0	0	0	2236.63	2236.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	204.37	83.76	17.48	25.65	0	0	0	0	0	0	0	0	0	0	0	0	1905.36	0	1905.36	0	0	952.68	114.32	114.32	0	0	0	314.1	0	0	0	0	0	0	0	0	0	0	0.7	0.4	0.09	0	2236.63	0	2236.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.1	0	314.1	0	0	0	314.1	0	0	0	0	0	0	0	302.34	0	0	0	0	795.63	674	0	12	0	952.68	1903.85	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.26	-243.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236.63	2236.63	0	0	0	0	2236.63	0	314.1	314.1	0	314.1	0	0	331.27	0	0	331.27	1591.26	2236.63	2236.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.37	1591.26	2236.63	0	0	1905.36	2236.63	1905.36	0	1905.36	1591.26	0	1905.36	0	1591.26	0	0	0	1591.26	1591.26	0	36801	0	0
368	36802	0	0	36801	27	0	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	15	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952.68	114.32	114.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0.58	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36801	0	1
369	36901	0	0	0	50	0	0	10	5	0	0	0	0	0	3	5	0	0	0	0	0	0	0	15	0	0	0	40	0	0	2382.28	2382.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.61	0	0	427.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2055.67	0	2055.67	246.68	0	0	0	0	0	0	0	185.01	0	0	0	0	0	0	0	0	0	0	0.25	0.03	0.8	0	0	0	0	2382.28	232.51	35.73	58.37	326.61	2382.28	232.51	154.85	39.78	0	0	427.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.01	185.01	0	0	0	0	0	0	0	246.68	246.68	2055.67	246.68	0	0	0	0	0	0	1870.66	674	0	12	0	2055.67	2538.46	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196.66	-1196.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2382.28	2382.28	0	0	0	0	2382.28	0	185.01	185.01	0	185.01	0	326.61	0	0	427.14	326.61	1870.66	2382.28	2382.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2382.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.62	1870.66	2382.28	0	2055.67	2055.67	2382.28	2055.67	2055.67	0	1870.66	0	2055.67	0	1870.66	0	0	0	1870.66	1870.66	0	36901	0	0
370	37001	0	0	37002	21	1	6	10	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	15	0	0	0	50	0	0	468.63	468.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.25	0	0	0	0	0	0	0	0	64.25	64.25	0	84.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.63	0	468.63	0	0	0	0	0	0	0	0	0	0	0	36.39	0	0	0	0	0	0	0	0	0	0	1	0.07	0.14	0	0	0	0	468.63	45.74	7.03	11.48	64.25	468.63	45.74	30.46	7.83	0	0	84.03	0	0	0	0	0	64.25	0	0	0	0	0	0	0	0	0	0	0	36.39	36.39	0	0	0	0	0	468.63	0	0	0	0	0	0	0	0	0	0	0	432.24	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.63	468.63	0	0	0	0	468.63	0	36.39	36.39	0	36.39	0	64.25	0	0	84.03	64.25	367.99	468.63	468.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.64	367.99	468.63	0	404.38	468.63	468.63	0	468.63	0	432.24	0	404.38	0	367.99	0	0	0	367.99	367.99	0	37002	0	1
370	37002	0	0	37001	21	0	4	10	1	0	0	0	0	0	3	8	0	0	0	0	0	0	0	15	0	0	0	37	0	0	730.23	730.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.11	0	0	0	0	0	0	0	0	100.11	100.11	0	130.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730.23	0	730.23	0	0	0	0	0	0	0	0	0	0	0	56.71	0	0	0	0	0	0	0	0	0	0	0.34	0.87	0.39	0	0	0	0	730.23	71.27	10.95	17.89	100.11	730.23	71.27	47.46	12.19	0	0	130.93	0	0	0	0	0	100.11	0	0	0	0	0	0	0	0	0	0	0	56.71	56.71	0	0	0	0	0	730.23	0	0	0	0	0	0	0	0	0	0	0	673.52	674	0	12	0	517.25	1903.85	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730.23	730.23	0	0	0	0	730.23	0	56.71	56.71	0	56.71	0	100.11	0	0	130.93	100.11	573.4	730.23	730.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.82	573.4	730.23	0	630.11	730.23	730.23	0	730.23	0	673.52	0	630.11	0	573.4	0	0	0	573.4	573.4	0	37002	0	0
371	37101	0	0	37102	31	1	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	0	0	15	0	0	0	48	0	0	1799.87	1799.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	314	7.92	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	920.66	460.33	14.06	474.39	0	1500	500	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.76	0	0	322.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1553.11	0	1553.11	0	-176.01	776.56	93.19	93.19	0	176.01	-176.01	139.78	0	0	0	0	0	0	0	0	0	0	0.44	0.79	0.14	0	0	0	0	1799.87	175.67	27	44.1	246.76	1799.87	175.67	116.99	30.06	0	0	322.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.78	139.78	0	0	0	0	0	0	0	0	186.37	1553.11	186.37	0	0	352.01	-352.01	386.54	-176.01	353.07	674	0	12	0	310.62	1903.85	0.1	0	65	0.31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.25	0.95	0	0.02	0	0	0.03	0	0	0	0	0	0	0	0	0	314	0	7.92	0	0	8.33	0	0	1799.87	1799.87	2829.64	804.64	2025	0	1799.87	2829.64	-36.23	-36.23	0	-36.23	0	246.76	0	0	322.72	246.76	4418.98	1799.87	1799.87	0	2321.92	33.33	0	0	0	0	0	0	474.39	0	2355.25	0	474.39	0	1799.87	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33	474.39	2321.92	0	0	210.54	4418.98	1799.87	0	1553.11	1553.11	1799.87	1553.11	1553.11	0	1589.34	0	1553.11	2829.64	4418.98	0	0	0	1903.34	1903.34	474.39	37101	0	0
371	37102	0	0	37101	28	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-176.01	776.56	93.19	93.19	0	176.01	-176.01	0	0	0	0	0	0	0	0	0	0	0	0.16	0.26	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-176.01	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-176.01	-176.01	0	-176.01	0	0	0	0	0	0	176.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-176.01	176.01	0	0	0	0	0	0	0	0	176.01	0	0	0	176.01	0	0	0	176.01	176.01	0	37101	0	1
371	37103	37102	37101	0	8	0	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0.57	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37101	1	0
371	37104	37102	37101	0	4	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0.25	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37101	1	0
